Date,Open,High,Low,Close,Volume,SPXHLC3,VIXHLC3,VVIXHLC3
9/25/2013,1698.02,1701.71,1691.88,1692.77,3148730000,1695.453333,14.17333333,73.08
9/26/2013,1694.05,1703.85,1693.11,1698.67,2813930000,1698.543333,14.01333333,69.96
9/27/2013,1695.52,1695.52,1687.11,1691.75,2951700000,1691.46,15.29,74.93
9/30/2013,1687.26,1687.26,1674.99,1681.55,3308630000,1681.266667,16.75,81.67
10/1/2013,1682.41,1696.55,1682.07,1695,3238690000,1691.206667,15.82333333,76.43
10/2/2013,1691.9,1693.87,1680.34,1693.87,3148600000,1689.36,16.51333333,85.73
10/3/2013,1692.35,1692.35,1670.36,1678.66,3279650000,1680.456667,17.67,93.79
10/4/2013,1678.79,1691.94,1677.33,1690.5,2880270000,1686.59,17.09,88.71
10/7/2013,1687.15,1687.15,1674.7,1676.12,2678490000,1679.323333,18.96666667,103.08
10/8/2013,1676.22,1676.79,1655.03,1655.45,3569230000,1662.423333,20.11,106.55
10/9/2013,1656.99,1662.47,1646.47,1656.4,3577840000,1655.113333,19.99333333,111.43
10/10/2013,1660.88,1692.56,1660.88,1692.56,3362300000,1682,16.89666667,95.31
10/11/2013,1691.09,1703.44,1688.52,1703.2,2944670000,1698.386667,15.85333333,90.85
10/14/2013,1699.86,1711.03,1692.13,1710.14,2580580000,1704.433333,16.53666667,91.8
10/15/2013,1709.17,1711.57,1695.93,1698.06,3327740000,1701.853333,17.83,103.37
10/16/2013,1700.49,1721.76,1700.49,1721.54,3486180000,1714.596667,15.51,85.7
10/17/2013,1720.17,1733.45,1714.12,1733.15,3453590000,1726.906667,13.65333333,72.7
10/18/2013,1736.72,1745.31,1735.74,1744.5,3664890000,1741.85,12.97,73.42
10/21/2013,1745.2,1747.79,1740.67,1744.66,3052710000,1744.373333,13.28666667,75.02
10/22/2013,1746.48,1759.33,1746.48,1754.67,3850840000,1753.493333,13.39333333,74.13
10/23/2013,1752.27,1752.27,1740.5,1746.38,3713380000,1746.383333,13.68333333,72.43
10/24/2013,1747.48,1753.94,1745.5,1752.07,3671700000,1750.503333,13.32333333,70.84
10/25/2013,1756.01,1759.82,1752.45,1759.77,3175720000,1757.346667,13.20333333,70.03
10/28/2013,1759.42,1764.99,1757.67,1762.11,3282300000,1761.59,13.41666667,70.16
10/29/2013,1762.93,1772.09,1762.93,1771.95,3358460000,1768.99,13.36666667,68.52
10/30/2013,1772.27,1775.22,1757.24,1763.31,3523040000,1765.256667,13.88,69.56
10/31/2013,1763.24,1768.53,1755.72,1756.54,3826530000,1760.263333,13.68333333,69.44
11/1/2013,1758.7,1765.67,1752.7,1761.64,3686290000,1760.003333,13.47333333,68.94
11/4/2013,1763.4,1768.78,1761.56,1767.93,3194870000,1766.09,13.17,67.09
11/5/2013,1765.67,1767.03,1755.76,1762.97,3516680000,1761.92,13.25666667,67.41
11/6/2013,1765,1773.74,1764.4,1770.49,3322100000,1769.543333,12.89,67.41
11/7/2013,1770.74,1774.54,1746.2,1747.15,4143200000,1755.963333,13.66,71.74
11/8/2013,1748.37,1770.78,1747.63,1770.61,3837170000,1763.006667,13.18,69.39
11/11/2013,1769.96,1773.44,1767.85,1771.89,2534060000,1771.06,12.62,69.39
11/12/2013,1769.51,1771.78,1762.29,1767.69,3221030000,1767.253333,12.83666667,69.39
11/13/2013,1764.37,1782,1760.64,1782,3327480000,1774.88,12.77666667,71.37
11/14/2013,1782.75,1791.53,1780.22,1790.62,3139060000,1787.456667,12.53,71.91
11/15/2013,1790.66,1798.22,1790.66,1798.18,3254820000,1795.686667,12.21,73.58
11/18/2013,1798.82,1802.33,1788,1791.53,3168520000,1793.953333,12.91,75.06
11/19/2013,1790.79,1795.51,1784.72,1787.87,3224450000,1789.366667,13.31666667,74.45
11/20/2013,1789.59,1795.73,1777.23,1781.37,3109140000,1784.776667,13.43666667,69.05
11/21/2013,1783.52,1797.16,1783.52,1795.85,3256630000,1792.176667,12.73,64.95
11/22/2013,1797.21,1804.84,1794.7,1804.76,3055140000,1801.433333,12.47,63.77
11/25/2013,1806.33,1808.1,1800.58,1802.48,2998540000,1803.72,12.73333333,64.88
11/26/2013,1802.87,1808.42,1800.77,1802.75,3427120000,1803.98,12.76333333,65.14
11/27/2013,1803.48,1808.27,1802.77,1807.23,2613590000,1806.09,12.8,64.81
11/29/2013,1808.69,1813.55,1803.98,1805.81,1598300000,1807.78,13.47,64.81
12/2/2013,1806.55,1810.02,1798.6,1800.9,3095430000,1803.173333,14.10666667,69.59
12/3/2013,1800.1,1800.1,1787.85,1795.15,3475680000,1794.366667,14.67333333,73.21
12/4/2013,1793.15,1799.8,1779.09,1792.81,3610540000,1790.566667,14.87666667,72.73
12/5/2013,1792.82,1792.82,1783.38,1785.03,3336880000,1787.076667,15.05333333,75.8
12/6/2013,1788.36,1806.04,1788.36,1805.09,3150030000,1799.83,13.83333333,70.45
12/9/2013,1806.21,1811.52,1806.21,1808.37,3129500000,1808.7,13.68333333,70.45
12/10/2013,1807.6,1808.52,1801.75,1802.62,3117150000,1804.296667,13.94,70.45
12/11/2013,1802.76,1802.97,1780.09,1782.22,3472240000,1788.426667,14.94333333,80.55
12/12/2013,1781.71,1782.99,1772.28,1775.5,3306640000,1776.923333,15.61333333,83.38
12/13/2013,1777.98,1780.92,1772.45,1775.32,3061070000,1776.23,15.54,85.39
12/16/2013,1777.48,1792.22,1777.48,1786.54,3209890000,1785.413333,15.80333333,83.2
12/17/2013,1786.47,1786.77,1777.05,1781,3270030000,1781.606667,16.23,82.23
12/18/2013,1781.46,1811.08,1767.99,1810.65,4327770000,1796.573333,14.76333333,67.17
12/19/2013,1809,1810.88,1801.35,1809.6,3497210000,1807.276667,13.75,67.03
12/20/2013,1810.39,1823.75,1810.25,1818.32,5097700000,1817.44,13.59333333,68
12/23/2013,1822.92,1829.75,1822.92,1827.99,2851540000,1826.886667,13.19666667,63.49
12/24/2013,1828.02,1833.32,1828.02,1833.32,1307630000,1831.553333,12.61666667,63.49
12/26/2013,1834.96,1842.84,1834.96,1842.02,1982270000,1839.94,12.17333333,62.71
12/27/2013,1842.97,1844.89,1839.81,1841.4,2052920000,1842.033333,12.41666667,66.67
12/30/2013,1841.47,1842.47,1838.77,1841.07,2293860000,1840.77,13.32333333,69.71
12/31/2013,1842.61,1849.44,1842.41,1848.36,2312840000,1846.736667,13.81666667,70.83
1/2/2014,1845.86,1845.86,1827.74,1831.98,3080600000,1835.193333,14.27333333,73.14
1/3/2014,1833.21,1838.24,1829.13,1831.37,2774270000,1832.913333,13.85,70.03
1/6/2014,1832.31,1837.16,1823.73,1826.77,3294850000,1829.22,13.59,68.33
1/7/2014,1828.71,1840.1,1828.71,1837.88,3511750000,1835.563333,12.78666667,68.33
1/8/2014,1837.9,1840.02,1831.4,1837.49,3652140000,1836.303333,12.99,68.33
1/9/2014,1839,1843.23,1830.38,1838.13,3581150000,1837.246667,12.99333333,68.33
1/10/2014,1840.06,1843.15,1832.43,1842.37,3335710000,1839.316667,12.39333333,67.74
1/13/2014,1841.26,1843.45,1815.52,1819.2,3591350000,1826.056667,12.91666667,75.71
1/14/2014,1821.36,1839.26,1821.36,1838.88,3353270000,1833.166667,12.38,69.31
1/15/2014,1840.52,1850.84,1840.52,1848.38,3777800000,1846.58,12.16333333,69.56
1/16/2014,1847.99,1847.99,1840.3,1845.89,3491310000,1844.726667,12.49,73.98
1/17/2014,1844.23,1846.04,1835.23,1838.7,3626120000,1839.99,12.47,75.72
1/21/2014,1841.05,1849.31,1832.38,1843.8,3782470000,1841.83,12.96666667,77.78
1/22/2014,1844.71,1846.87,1840.88,1844.86,3374170000,1844.203333,12.83666667,74.46
1/23/2014,1842.29,1842.29,1820.06,1828.46,3972250000,1830.27,14.03333333,78.25
1/24/2014,1826.96,1826.96,1790.29,1790.29,4618450000,1802.513333,17.06666667,97.71
1/27/2014,1791.03,1795.98,1772.88,1781.56,4045200000,1783.473333,17.75333333,93.5
1/28/2014,1783,1793.87,1779.49,1792.5,3437830000,1788.62,16.29333333,83.96
1/29/2014,1790.15,1790.15,1770.45,1774.2,3964020000,1778.266667,17.36666667,92.47
1/30/2014,1777.17,1798.77,1777.17,1794.19,3547510000,1790.043333,16.88,92.35
1/31/2014,1790.88,1793.88,1772.26,1782.59,4059690000,1782.91,18.22333333,99.66
2/3/2014,1782.68,1784.83,1739.66,1741.89,4726040000,1755.46,20.42,106.78
2/4/2014,1743.82,1758.73,1743.82,1755.2,4068410000,1752.583333,19.20666667,100.4
2/5/2014,1753.38,1755.79,1737.92,1751.64,3984290000,1748.45,19.93333333,102.87
2/6/2014,1752.99,1774.06,1752.99,1773.43,3825410000,1766.826667,17.80333333,92.58
2/7/2014,1776.01,1798.03,1776.01,1797.02,3775990000,1790.353333,15.56333333,83.17
2/10/2014,1796.2,1799.94,1791.83,1799.84,3312160000,1797.203333,15.37333333,79.89
2/11/2014,1800.45,1823.54,1800.41,1819.75,3699380000,1814.566667,14.62666667,78.64
2/12/2014,1820.12,1826.55,1815.97,1819.26,3326380000,1820.593333,14.32,79.56
2/13/2014,1814.82,1830.25,1809.22,1829.83,3289510000,1823.1,14.45333333,78.41
2/14/2014,1828.46,1841.65,1825.59,1838.63,3114750000,1835.29,13.74333333,77.49
2/18/2014,1839.03,1842.87,1835.01,1840.76,3421110000,1839.546667,14.05,75.82
2/19/2014,1838.9,1847.5,1826.99,1828.75,3661570000,1834.413333,15.11666667,86.23
2/20/2014,1829.24,1842.79,1824.58,1839.78,3404980000,1835.716667,15.06,79.83
2/21/2014,1841.07,1846.13,1835.6,1836.25,3403880000,1839.326667,14.55333333,78.96
2/24/2014,1836.78,1858.71,1836.78,1847.61,4014530000,1847.7,14.34333333,77.84
2/25/2014,1847.66,1852.91,1840.19,1845.12,3515560000,1846.073333,14.05333333,76.46
2/26/2014,1845.79,1852.65,1840.66,1845.16,3716730000,1846.156667,14.20666667,79.42
2/27/2014,1844.9,1854.53,1841.13,1854.29,3547460000,1849.983333,14.21666667,78.94
2/28/2014,1855.12,1867.92,1847.67,1859.45,3917450000,1858.346667,14.09333333,81.45
3/3/2014,1857.68,1857.68,1834.44,1845.73,3428220000,1845.95,16.05333333,92.84
3/4/2014,1849.23,1876.23,1849.23,1873.91,3765770000,1866.456667,14.21333333,82.14
3/5/2014,1874.05,1876.53,1871.11,1873.81,3392990000,1873.816667,14.00666667,80.52
3/6/2014,1874.18,1881.94,1874.18,1877.03,3360450000,1877.716667,14.12,79.55
3/7/2014,1878.52,1883.57,1870.56,1878.04,3564740000,1877.39,14.01666667,83.07
3/10/2014,1877.86,1877.87,1867.04,1877.17,3021350000,1874.026667,14.56,82.35
3/11/2014,1878.26,1882.35,1863.88,1867.63,3392400000,1871.286667,14.52333333,85.12
3/12/2014,1866.15,1868.38,1854.38,1868.2,3270860000,1863.653333,14.84666667,83.45
3/13/2014,1869.06,1874.4,1841.86,1846.34,3670990000,1854.2,15.70666667,92.14
3/14/2014,1845.07,1852.44,1839.57,1841.13,3285460000,1844.38,17.37666667,97.11
3/17/2014,1842.81,1862.3,1842.81,1858.83,2860490000,1854.646667,15.80333333,87.79
3/18/2014,1858.92,1873.76,1858.92,1872.25,2930190000,1868.31,14.71666667,81.89
3/19/2014,1872.25,1874.14,1850.35,1860.77,3289210000,1861.753333,14.98666667,81.35
3/20/2014,1860.09,1873.49,1854.63,1872.01,3327540000,1866.71,14.88,77.03
3/21/2014,1874.53,1883.97,1863.46,1866.52,5270710000,1871.316667,14.64666667,78.64
3/24/2014,1867.67,1873.34,1849.69,1857.44,3409000000,1860.156667,15.24,77.29
3/25/2014,1859.48,1871.87,1855.96,1865.62,3200560000,1864.483333,14.34333333,74.77
3/26/2014,1867.09,1875.92,1852.56,1852.56,3480850000,1860.346667,14.55666667,76.27
3/27/2014,1852.11,1855.55,1842.11,1849.04,3733430000,1848.9,14.91333333,74.71
3/28/2014,1850.07,1866.63,1850.07,1857.62,2955520000,1858.106667,14.33333333,74.86
3/31/2014,1859.16,1875.18,1859.16,1872.34,3274300000,1868.893333,13.87,72.2
4/1/2014,1873.96,1885.84,1873.96,1885.52,3336190000,1881.773333,13.24,67.51
4/2/2014,1886.61,1893.17,1883.79,1890.9,3131660000,1889.286667,13.12,67.33
4/3/2014,1891.43,1893.8,1882.65,1888.77,3055600000,1888.406667,13.36333333,67.73
4/4/2014,1890.25,1897.28,1863.26,1865.09,3583750000,1875.21,13.70333333,69.53
4/7/2014,1863.92,1864.04,1841.48,1845.04,3801540000,1850.186667,15.38333333,74.51
4/8/2014,1845.48,1854.95,1837.49,1851.96,3721450000,1848.133333,15.3,71.43
4/9/2014,1852.64,1872.43,1852.38,1872.18,3308650000,1865.663333,14.15333333,69.19
4/10/2014,1872.28,1872.53,1830.87,1833.08,3758780000,1845.493333,15.36,78.56
4/11/2014,1830.65,1835.07,1814.36,1815.69,3743460000,1821.706667,16.92333333,83.94
4/14/2014,1818.18,1834.19,1815.8,1830.61,3111540000,1826.866667,16.53666667,82.2
4/15/2014,1831.45,1844.02,1816.29,1842.98,3736440000,1834.43,16.19333333,80.67
4/16/2014,1846.01,1862.31,1846.01,1862.31,3155080000,1856.876667,14.5,72.08
4/17/2014,1861.73,1869.63,1856.72,1864.85,3341430000,1863.733333,13.53333333,70.08
4/21/2014,1865.79,1871.89,1863.18,1871.89,2642500000,1868.986667,13.51,68.62
4/22/2014,1872.57,1884.89,1872.57,1879.55,3215440000,1879.003333,13.11666667,66.74
4/23/2014,1879.32,1879.75,1873.91,1875.39,3085720000,1876.35,13.43,66.22
4/24/2014,1881.97,1884.06,1870.24,1878.61,3191830000,1877.636667,13.49666667,68.75
4/25/2014,1877.72,1877.72,1859.7,1863.4,3213020000,1866.94,14.21333333,70.49
4/28/2014,1865,1877.01,1850.61,1869.43,4034680000,1865.683333,14.35666667,67.63
4/29/2014,1870.78,1880.6,1870.78,1878.33,3647820000,1876.57,13.85333333,65.47
4/30/2014,1877.1,1885.2,1872.69,1883.95,3779230000,1880.613333,13.64333333,64.49
5/1/2014,1884.39,1888.59,1878.04,1883.68,3416740000,1883.436667,13.36666667,64.5
5/2/2014,1885.3,1891.33,1878.5,1881.14,3159560000,1883.656667,13.08,64.54
5/5/2014,1879.45,1885.51,1866.77,1884.66,2733730000,1878.98,13.52333333,64.4
5/6/2014,1883.69,1883.69,1867.72,1867.72,3327260000,1873.043333,13.66,64.93
5/7/2014,1868.53,1878.83,1859.79,1878.21,3632950000,1872.276667,13.76,62.64
5/8/2014,1877.39,1889.07,1870.05,1875.63,3393420000,1878.25,13.41,62.16
5/9/2014,1875.27,1878.57,1867.02,1878.48,3025020000,1874.69,13.27333333,61.76
5/12/2014,1880.03,1897.13,1880.03,1896.65,3005740000,1891.27,12.23,61.76
5/13/2014,1896.75,1902.17,1896.06,1897.45,2915680000,1898.56,12.30666667,61.76
5/14/2014,1897.13,1897.13,1885.77,1888.53,2822060000,1890.476667,12.23666667,69.03
5/15/2014,1888.16,1888.16,1862.36,1870.85,3552640000,1873.79,13.22,71.6
5/16/2014,1871.19,1878.28,1864.82,1877.86,3173650000,1873.653333,12.78666667,68.72
5/19/2014,1876.66,1886,1872.42,1885.08,2664250000,1881.166667,12.63666667,67.58
5/20/2014,1884.88,1884.88,1868.14,1872.83,3007700000,1875.283333,12.86,68.77
5/21/2014,1873.34,1888.8,1873.34,1888.03,2777140000,1883.39,12.05666667,66.56
5/22/2014,1888.19,1896.33,1885.39,1892.49,2759800000,1891.403333,11.93333333,68.06
5/23/2014,1893.32,1901.26,1893.32,1900.53,2396280000,1898.37,11.56333333,66.86
5/27/2014,1902.01,1912.28,1902.01,1911.91,2911020000,1908.733333,11.61666667,64.95
5/28/2014,1911.77,1914.46,1907.3,1909.78,2976450000,1910.513333,11.68,67.37
5/29/2014,1910.6,1920.03,1909.82,1920.03,2709050000,1916.626667,11.6,66.93
5/30/2014,1920.33,1924.03,1916.64,1923.57,3263490000,1921.413333,11.47333333,67.95
6/2/2014,1923.87,1925.88,1915.98,1924.97,2509020000,1922.276667,11.68,68.76
6/3/2014,1923.07,1925.07,1918.79,1924.24,2867180000,1922.7,11.90666667,68.19
6/4/2014,1923.06,1928.63,1918.6,1927.88,2793920000,1925.036667,12.10666667,67.67
6/5/2014,1928.52,1941.74,1922.93,1940.46,3113270000,1935.043333,11.82,65.47
6/6/2014,1942.41,1949.44,1942.41,1949.44,2864300000,1947.096667,10.95,67.08
6/9/2014,1948.97,1955.55,1947.16,1951.27,2812180000,1951.326667,11.21666667,70.88
6/10/2014,1950.34,1950.86,1944.64,1950.79,2702360000,1948.763333,11.19333333,70.5
6/11/2014,1949.37,1949.37,1940.08,1943.89,2710620000,1944.446667,11.55333333,74.21
6/12/2014,1943.35,1943.35,1925.78,1930.11,3040480000,1933.08,12.36,79.97
6/13/2014,1930.8,1937.3,1927.69,1936.16,2598230000,1933.716667,12.25333333,79.81
6/16/2014,1934.84,1941.15,1930.91,1937.78,2926130000,1936.613333,12.6,81.5
6/17/2014,1937.15,1943.69,1933.55,1941.99,2971260000,1939.743333,12.33666667,78.41
6/18/2014,1942.73,1957.74,1939.29,1956.98,3065220000,1951.336667,11.03,71.76
6/19/2014,1957.5,1959.87,1952.26,1959.48,2952150000,1957.203333,10.62,73.41
6/20/2014,1960.45,1963.91,1959.17,1962.87,4336240000,1961.983333,10.73666667,73.33
6/23/2014,1962.92,1963.74,1958.89,1962.61,2717630000,1961.746667,11.08333333,72.58
6/24/2014,1961.97,1968.17,1948.34,1949.98,3089700000,1955.496667,11.75666667,75.24
6/25/2014,1949.27,1960.83,1947.49,1959.53,3106710000,1955.95,11.76333333,72.31
6/26/2014,1959.89,1959.89,1944.69,1957.22,2778840000,1953.933333,11.88,72.86
6/27/2014,1956.56,1961.47,1952.18,1960.96,4290590000,1958.203333,11.49666667,72.72
6/30/2014,1960.79,1964.24,1958.22,1960.23,3037350000,1960.896667,11.56,71.56
7/1/2014,1962.29,1978.58,1962.29,1973.32,3188240000,1971.396667,11.16333333,69.28
7/2/2014,1973.06,1976.67,1972.58,1974.62,2851480000,1974.623333,10.85333333,68.15
7/3/2014,1975.88,1985.59,1975.88,1985.44,1998090000,1982.303333,10.45333333,68.35
7/7/2014,1984.22,1984.22,1974.88,1977.65,2681260000,1978.916667,11.29333333,71.66
7/8/2014,1976.39,1976.39,1959.46,1963.71,3302430000,1966.52,12.07,73.21
7/9/2014,1965.1,1974.15,1965.1,1972.83,2858800000,1970.693333,11.73333333,76.28
7/10/2014,1966.67,1969.84,1952.86,1964.68,3165690000,1962.46,12.62333333,82.14
7/11/2014,1965.76,1968.67,1959.63,1967.57,2684630000,1965.29,12.27666667,79.91
7/14/2014,1969.86,1979.85,1969.86,1977.1,2744920000,1975.603333,11.68333333,77.29
7/15/2014,1977.36,1982.52,1965.34,1973.28,3328740000,1973.713333,11.96333333,78.92
7/16/2014,1976.35,1983.94,1975.67,1981.57,3390950000,1980.393333,11.01333333,75.81
7/17/2014,1979.75,1981.8,1955.59,1958.12,3381680000,1965.17,13.59,89.96
7/18/2014,1961.54,1979.91,1960.82,1978.22,3106060000,1972.983333,12.55,80.37
7/21/2014,1976.93,1976.93,1965.77,1973.63,2611160000,1972.11,12.96333333,81.41
7/22/2014,1975.65,1986.24,1975.65,1983.53,2890480000,1981.806667,12.05666667,75.22
7/23/2014,1985.32,1989.23,1982.44,1987.01,2869720000,1986.226667,11.69666667,76.64
7/24/2014,1988.07,1991.39,1985.79,1987.98,3203530000,1988.386667,11.77666667,77.66
7/25/2014,1984.6,1984.6,1974.37,1978.34,2638960000,1979.103333,12.49,81.08
7/28/2014,1978.25,1981.52,1967.31,1978.91,2803320000,1975.913333,12.91333333,81.21
7/29/2014,1980.03,1984.85,1969.95,1969.95,3183300000,1974.916667,12.91666667,81.72
7/30/2014,1973.21,1978.9,1962.42,1970.07,3448250000,1970.463333,13.31,83.58
7/31/2014,1965.14,1965.14,1930.67,1930.67,4193000000,1942.16,16.10666667,97.42
8/1/2014,1929.8,1937.35,1916.37,1925.15,3789660000,1926.29,16.70666667,101.11
8/4/2014,1926.62,1942.92,1921.2,1938.99,3072920000,1934.37,15.53666667,93.12
8/5/2014,1936.34,1936.34,1913.77,1920.21,3462520000,1923.44,16.37,98.32
8/6/2014,1917.29,1927.91,1911.45,1920.24,3539150000,1919.866667,16.45666667,96.38
8/7/2014,1923.03,1928.89,1904.78,1909.57,3230520000,1914.413333,16.45,97.4
8/8/2014,1910.35,1932.38,1909.01,1931.59,2902280000,1924.326667,16.13,91.84
8/11/2014,1933.43,1944.9,1933.43,1936.92,2784890000,1938.416667,14.37,87.54
8/12/2014,1935.73,1939.65,1928.29,1933.75,2611700000,1933.896667,14.21,85.98
8/13/2014,1935.6,1948.41,1935.6,1946.72,2718020000,1943.576667,13.22333333,81.27
8/14/2014,1947.41,1955.23,1947.41,1955.18,2609460000,1952.606667,12.65666667,78.48
8/15/2014,1958.87,1964.04,1941.5,1955.06,3023380000,1953.533333,13.32666667,82.2
8/18/2014,1958.36,1971.99,1958.36,1971.74,2638160000,1967.363333,12.47666667,81.02
8/19/2014,1972.73,1982.57,1972.73,1981.6,2656430000,1978.966667,12.19333333,80.84
8/20/2014,1980.46,1988.57,1977.68,1986.51,2579560000,1984.253333,11.87333333,79.9
8/21/2014,1986.82,1994.76,1986.82,1992.37,2638920000,1991.316667,12.26333333,79.61
8/22/2014,1992.6,1993.54,1984.76,1988.4,2301860000,1988.9,11.80666667,79.58
8/25/2014,1991.74,2001.95,1991.74,1997.92,2233880000,1997.203333,11.57,79.33
8/26/2014,1998.59,2005.04,1998.59,2000.02,2451950000,2001.216667,11.63,79.39
8/27/2014,2000.54,2002.14,1996.2,2000.12,2344350000,1999.486667,11.75,78.85
8/28/2014,1997.42,1998.55,1990.52,1996.74,2282400000,1995.27,12.27666667,80.53
8/29/2014,1998.45,2003.38,1994.65,2003.37,2259130000,2000.466667,12.10333333,81.11
9/2/2014,2004.07,2006.12,1994.85,2002.28,2819980000,2001.083333,12.63,82.41
9/3/2014,2003.57,2009.28,1998.14,2000.72,2809980000,2002.713333,12.27333333,80.77
9/4/2014,2001.67,2011.17,1992.54,1997.65,3072410000,2000.453333,12.44333333,79.99
9/5/2014,1998,2007.71,1990.1,2007.71,2818300000,2001.84,12.41,77.33
9/8/2014,2007.17,2007.17,1995.6,2001.54,2789090000,2001.436667,12.71666667,77.84
9/9/2014,2000.73,2001.01,1984.61,1988.44,2882830000,1991.353333,13.37,79.3
9/10/2014,1988.41,1996.66,1982.99,1995.69,2912430000,1991.78,13.26666667,82.12
9/11/2014,1992.85,1997.65,1985.93,1997.45,2941690000,1993.676667,13.04333333,83.1
9/12/2014,1996.74,1996.74,1980.26,1985.54,3206570000,1987.513333,13.47666667,89.25
9/15/2014,1986.04,1987.18,1978.48,1984.13,2776530000,1983.263333,13.95,91.58
9/16/2014,1981.93,2002.28,1979.06,1998.98,3160310000,1993.44,13.32666667,84.52
9/17/2014,1999.3,2010.74,1993.29,2001.57,3209420000,2001.866667,12.97,81.52
9/18/2014,2003.07,2012.34,2003.07,2011.36,3235340000,2008.923333,12.19666667,77.47
9/19/2014,2012.74,2019.26,2006.59,2010.4,4880220000,2012.083333,12.08,77.7
9/22/2014,2009.08,2009.08,1991.01,1994.29,3349670000,1998.126667,13.6,87.41
9/23/2014,1992.78,1995.41,1982.77,1982.77,3279350000,1986.983333,14.56666667,91.9
9/24/2014,1983.34,1999.79,1978.63,1998.3,3313850000,1992.24,13.81333333,86.21
9/25/2014,1997.32,1997.32,1965.99,1965.99,3273050000,1976.433333,15.45333333,96.72
9/26/2014,1966.22,1986.37,1966.22,1982.85,2929440000,1978.48,15.04666667,90.63
9/29/2014,1978.96,1981.28,1964.04,1977.8,3094440000,1974.373333,16.17,95.02
9/30/2014,1978.21,1985.17,1968.96,1972.29,3951100000,1975.473333,15.97333333,92.47
10/1/2014,1971.44,1971.44,1941.72,1946.16,4188590000,1953.106667,16.78333333,98.12
10/2/2014,1945.83,1952.32,1926.03,1946.17,4012510000,1941.506667,16.68,93.75
10/3/2014,1948.12,1971.19,1948.12,1967.9,3560970000,1962.403333,14.80666667,87.77
10/6/2014,1970.01,1977.84,1958.43,1964.82,3358220000,1967.03,15.09333333,88.73
10/7/2014,1962.36,1962.36,1934.87,1935.1,3687870000,1944.11,16.87666667,99.2
10/8/2014,1935.55,1970.36,1925.25,1968.89,4441890000,1954.833333,16.03666667,89.08
10/9/2014,1967.68,1967.68,1927.56,1928.21,4344020000,1941.15,17.82666667,102.13
10/10/2014,1925.63,1936.98,1906.05,1906.13,4550540000,1916.386667,20.48,113.38
10/13/2014,1905.65,1912.09,1874.14,1874.74,4352580000,1886.99,23.26666667,131.57
10/14/2014,1877.11,1898.71,1871.79,1877.7,4812010000,1882.733333,22.94,120.61
10/15/2014,1874.18,1874.18,1820.66,1862.49,6090800000,1852.443333,26.99,129.01
10/16/2014,1855.95,1876.01,1835.02,1862.76,5073150000,1857.93,26.40666667,121.94
10/17/2014,1864.91,1898.16,1864.91,1886.76,4482120000,1883.276667,21.76666667,118.84
10/20/2014,1885.62,1905.03,1882.3,1904.01,3331210000,1897.113333,19.74666667,108.83
10/21/2014,1909.38,1942.45,1909.38,1941.28,3987090000,1931.036667,16.62,104.09
10/22/2014,1941.29,1949.31,1926.83,1927.11,3761930000,1934.416667,17.28666667,108.82
10/23/2014,1931.02,1961.95,1931.02,1950.82,3789250000,1947.93,16.42333333,102.05
10/24/2014,1951.59,1965.27,1946.27,1964.58,3078380000,1958.706667,16.75333333,104.38
10/27/2014,1962.97,1964.64,1951.37,1961.63,3538860000,1959.213333,16.63666667,100.75
10/28/2014,1964.14,1985.05,1964.14,1985.05,3653260000,1978.08,14.85333333,95.89
10/29/2014,1983.29,1991.4,1969.04,1982.3,3740350000,1980.913333,15.20666667,99.34
10/30/2014,1979.49,1999.4,1974.75,1994.65,3586150000,1989.6,14.78,98.52
10/31/2014,2001.2,2018.19,2001.2,2018.05,4292290000,2012.48,14.19333333,94.1
11/3/2014,2018.21,2024.46,2013.68,2017.81,3555440000,2018.65,14.65,93.19
11/4/2014,2015.81,2015.98,2001.01,2012.1,3956260000,2009.696667,15.21666667,92.44
11/5/2014,2015.29,2023.77,2014.42,2023.57,3766590000,2020.586667,14.43666667,87.08
11/6/2014,2023.33,2031.61,2015.86,2031.21,3669770000,2026.226667,14.14,83.42
11/7/2014,2032.36,2034.26,2025.07,2031.92,3704280000,2030.416667,13.43,80.44
11/10/2014,2032.01,2038.7,2030.17,2038.26,3284940000,2035.71,12.76666667,79.7
11/11/2014,2038.2,2041.28,2035.28,2039.68,2958320000,2038.746667,12.9,79.79
11/12/2014,2037.75,2040.33,2031.95,2038.25,3246650000,2036.843333,13.25666667,83.1
11/13/2014,2039.21,2046.18,2030.44,2039.33,3455270000,2038.65,13.65666667,86.29
11/14/2014,2039.74,2042.22,2035.2,2039.82,3227130000,2039.08,13.59,85.58
11/17/2014,2038.29,2043.07,2034.46,2041.32,3152890000,2039.616667,14.18666667,84.79
11/18/2014,2041.48,2056.08,2041.48,2051.8,3416190000,2049.786667,13.66,82.6
11/19/2014,2051.16,2052.14,2040.37,2048.72,3390850000,2047.076667,14.19,81.06
11/20/2014,2045.87,2053.84,2040.49,2052.75,3128290000,2049.026667,14.3,79.14
11/21/2014,2057.46,2071.46,2056.75,2063.5,3916420000,2063.903333,13.2,79.34
11/24/2014,2065.07,2070.17,2065.07,2069.41,3128060000,2068.216667,12.69,79.25
11/25/2014,2070.15,2074.21,2064.75,2067.03,3392940000,2068.663333,12.5,77.93
11/26/2014,2067.36,2073.29,2066.62,2072.83,2745260000,2070.913333,12.12666667,77.04
